대지위치,시군구코드,법정동코드,대지구분코드,번,지,관리건축물대장PK,대장구분코드,대장구분코드명,대장종류코드,대장종류코드명,도로명대지위치,건물명,특수지명,블록,로트,외필지수,새주소도로코드,새주소법정동코드,새주소지상지하코드,새주소본번,새주소부번,동명칭,주부속구분코드,주부속구분코드명,대지면적(㎡),건축면적(㎡),건폐율(%),연면적(㎡),용적률산정연면적(㎡),용적률(%),구조코드,구조코드명,기타구조,주용도코드,주용도코드명,기타용동,지붕코드,지붕코드명,기타지붕,세대수(세대),가구수(가구),높이(m),지상층수,지하층수,승용승강기수,비상용승강기수,부속건축물수,부속건축물면적(㎡),총동연면적(㎡),옥내기계식대수(대),옥내기계식면적(㎡),옥외기계식대수(대),옥외기계식면적(㎡),옥내자주식대수(대),옥내자주식면적(㎡),옥외자주식대수(대),옥외자주식면적(㎡),허가일,착공일,사용승인일,허가번호년,허가번호기관코드,허가번호기관코드명,허가번호구분코드,허가번호구분코드명,호수(호),에너지효율등급,에너지절감률,EPI점수,친환경건축물등급,친환경건축물인증점수,지능형건축물등급,지능형건축물인증점수,생성일자,내진설계적용여부,내진능력
경기도 수원시 팔달구 교동 194번지,41115,13200,0,0194,0000,10841177915,2,집합,3,표제부,경기도 수원시 팔달구 매산로96번길 7 (교동),,,,,0,411154328154,13201,0,7,0,,0,주건축물,195,142.21,72.93,476.88,476.88,244.55,21,철근콘크리트구조,철근콘크리트조,02000,공동주택,"제1종근린생활시설, 공동주택",10,(철근)콘크리트,스라브,9,0,12.7,4,0,0,0,0,0,476.88,0,0,0,0,4,50.5,0,0,20020424,20020430,20021106,,,,,,1,,0,0,,0,,0,20220909,0,
경기도 수원시 팔달구 교동 195번지,41115,13200,0,0195,0000,10841176537,1,일반,2,일반건축물,경기도 수원시 팔달구 매산로96번길 5 (교동),,,,,0,411154328154,13201,0,5,0,,0,주건축물,268,130.35,48.63,130.35,130.35,48.63,32,경량철골구조,경량철골조,04000,제2종근린생활시설,근린생활시설,90,기타지붕,판넬,0,1,4.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19980812,19980903,19981030,,,,,,0,,0,0,,0,,0,20220909,0,
경기도 수원시 팔달구 교동 196번지,41115,13200,0,0196,0000,10841183840,1,일반,2,일반건축물,,,,,,1,,,0,,,,0,주건축물,0,32.63,0,32.63,32.63,0,51,일반목구조,목조,01000,단독주택,주택,90,기타지붕,"초즙, 평가건",0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,0,,0,0,,0,,0,20220909,0,
경기도 수원시 팔달구 교동 196번지,41115,13200,0,0196,0000,10841183839,1,일반,2,일반건축물,,,,,,1,,,0,,,,0,주건축물,0,30.12,0,30.12,30.12,0,51,일반목구조,목조,01000,단독주택,주택,90,기타지붕,"초즙, 평가건",0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,0,,0,0,,0,,0,20220909,0,
경기도 수원시 팔달구 교동 196번지,41115,13200,0,0196,0000,10841183841,1,일반,2,일반건축물,,,,,,1,,,0,,,,0,주건축물,0,62.51,0,62.51,62.51,0,51,일반목구조,목조,01000,단독주택,주택,90,기타지붕,"초즙, 평가건",0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,0,,0,0,,0,,0,20220909,0,
경기도 수원시 팔달구 교동 196-2번지,41115,13200,0,0196,0002,10841170810,1,일반,2,일반건축물,경기도 수원시 팔달구 매산로96번길 1 (교동),,,,,0,411154328154,13201,0,1,0,,0,주건축물,0,83.11,0,191.61,165.82,0,21,철근콘크리트구조,철근콩크리트조,03000,제1종근린생활시설,"사무소,점포",10,(철근)콘크리트,스라브,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,19760430,,19770820,,,,,,0,,0,0,,0,,0,20220909,0,
경기도 수원시 팔달구 교동 197-2번지,41115,13200,0,0197,0002,10841183134,1,일반,2,일반건축물,경기도 수원시 팔달구 매산로 96 (교동),,,,,0,411153176007,13203,0,96,0,,0,주건축물,179.86,138.21,76.84,494.13,407.34,227.58,21,철근콘크리트구조,"라멘조,연와조",04000,제2종근린생활시설,"근린생활시설,주택",10,(철근)콘크리트,스라브,1,2,11.7,3,1,0,0,0,0,0,0,0,0,0,0,0,3,0,19920408,19920414,19921019,,,,,,0,,0,0,,0,,0,20220909,0,
경기도 수원시 팔달구 교동 199번지,41115,13200,0,0199,0000,10841182051,1,일반,2,일반건축물,경기도 수원시 팔달구 매산로92번길 1 (교동),,,,,2,411154861787,13202,0,1,0,,0,주건축물,0,114.6,0,437.99,343.8,0,21,철근콘크리트구조,철근콘크리트조,04000,제2종근린생활시설,"주택,근린생활시설",10,(철근)콘크리트,스라브,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,19910824,,19911204,,,,,,0,,0,0,,0,,0,20220909,0,
경기도 수원시 팔달구 교동 200-2번지,41115,13200,0,0200,0002,10841177009,1,일반,2,일반건축물,경기도 수원시 팔달구 매산로 94 (교동),,,,,0,411153176007,13203,0,94,,,0,주건축물,228,128.24,56.24,506.55,395.08,173.28,21,철근콘크리트구조,"철근콘크리트조, 경량철골조",04000,제2종근린생활시설,"근린생활시설,주택",90,기타지붕,판넬,1,2,14.4,4,1,0,0,0,0,506.55,0,0,0,0,0,0,3,34.5,19920408,19920414,19921031,,,,,,0,,0,0,,0,,0,20220909,0,
경기도 수원시 팔달구 교동 201번지,41115,13200,0,0201,0000,10841178292,1,일반,2,일반건축물,,,,,,0,,,0,,,,0,주건축물,0,89.25,0,89.25,89.25,0,11,벽돌구조,"연와조, 목조",04000,제2종근린생활시설,공장,90,기타지붕,"스레트, 도단가",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,19660601,,,,,,0,,0,0,,0,,0,20220909,0,
경기도 수원시 팔달구 교동 201-1번지,41115,13200,0,0201,0001,10841183736,1,일반,2,일반건축물,경기도 수원시 팔달구 매산로 99 (교동),백송빌딩,,,,0,411153176007,13203,0,99,0,,0,주건축물,271,171.84,63.41,544.57,453.93,167.5,21,철근콘크리트구조,철근콘크리트조,04000,제2종근린생활시설,근린생활시설,10,(철근)콘크리트,스라브,0,0,11.65,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,19760520,,19761021,,,,,,0,,0,0,,0,,0,20220909,0,
경기도 수원시 팔달구 교동 201-3번지,41115,13200,0,0201,0003,10841172468,1,일반,2,일반건축물,,,,,,0,,,0,,,,0,주건축물,0,387.89,0,821.63,720.03,0,21,철근콘크리트구조,"연와조, 라멘조, 목조",04000,제2종근린생활시설,공장 소매점 사무실 점포 다방,90,기타지붕,"옥단즙, 스라브, 평가건",0,0,0,3,1,0,0,0,0,821.63,0,0,0,0,0,0,0,0,        ,,195705,,,,,,0,,0,0,,0,,0,20220909,0,
경기도 수원시 팔달구 교동 201-4번지,41115,13200,0,0201,0004,10841188070,1,일반,2,일반건축물,경기도 수원시 팔달구 매산로 95 (교동),,,,,0,411153176007,13203,0,95,0,,0,주건축물,0,53.92,0,101.46,94.02,0,11,벽돌구조,세멘벽돌조,04000,제2종근린생활시설,영업소,10,(철근)콘크리트,"스라부즙,이층건",0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,19670920,,,,,,0,,0,0,,0,,0,20220909,0,
경기도 수원시 팔달구 교동 산1-39번지,41115,13200,1,0001,0039,10841179219,1,일반,2,일반건축물,,,,,,0,,,0,,,,0,주건축물,0,29.29,0,29.29,29.29,0,51,일반목구조,목조,01000,단독주택,주택,90,기타지붕,"옥단즙, 평가건",0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,19600320,,,,,,0,,0,0,,0,,0,20220909,0,
경기도 수원시 팔달구 교동 산3-1번지,41115,13200,1,0003,0001,10841167684,1,일반,2,일반건축물,경기도 수원시 팔달구 팔달산로 318 (교동),,,,,0,411153176016,13202,0,318,,,0,주건축물,0,27.87,0,27.87,27.87,0,12,블록구조,세멘부럭조,01000,단독주택,주택,90,기타지붕,함석즙,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19740605,,19740605,,,,,,0,,0,0,,0,,0,20220909,0,
경기도 수원시 팔달구 교동 산3-1번지,41115,13200,1,0003,0001,10841167685,1,일반,2,일반건축물,경기도 수원시 팔달구 팔달산로 318 (교동),,,,,0,411153176016,13202,0,318,,,0,주건축물,0,0,0,33.98,0,0,11,벽돌구조,연와조,01000,단독주택,주택,20,기와,세멘와가,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19740522,,19740726,,,,,,0,,0,0,,0,,0,20220909,0,
경기도 수원시 팔달구 교동 산3-3번지,41115,13200,1,0003,0003,10841176330,1,일반,2,일반건축물,경기도 수원시 팔달구 팔달산로 318 (교동),수원중앙도서관,,,,0,411153176016,13202,0,318,,,0,주건축물,0,1368.99,0,2712.52,2508.06,0,21,철근콘크리트구조,라멘조,10000,교육연구시설,도서관 일반음식점,20,기와,청기와,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,19790525,,19800714,,,,,,0,,0,0,,0,,0,20220909,0,
경기도 수원시 팔달구 교동 산45번지,41115,13200,1,0045,0000,10841181166,1,일반,2,일반건축물,,,,,,0,,,0,,,,0,주건축물,0,105.55,0,105.55,105.55,0,32,경량철골구조,"콘셋트조,토벽조",10000,교육연구시설,교실 사무실,90,기타지붕,"옥단즙,평가건",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,19660405,,,,,,0,,0,0,,0,,0,20220909,0,
경기도 수원시 팔달구 매교동 4-1번지,41115,13300,0,0004,0001,10841167712,1,일반,2,일반건축물,경기도 수원시 팔달구 정조로 717 (매교동),,,,,3,411153012006,13309,0,717,,,0,주건축물,0,109.09,0,109.09,109.09,0,11,벽돌구조,세멘벽돌조,08000,운수시설,대합실,90,기타지붕,도단가,0,0,0,1,0,0,0,0,0,109.09,0,0,0,0,0,0,0,0,19700415,,19700512,,,,,,0,,0,0,,0,,0,20220909,0,
경기도 수원시 팔달구 매교동 4-1번지,41115,13300,0,0004,0001,10841167711,1,일반,2,일반건축물,경기도 수원시 팔달구 정조로 717 (매교동),1동,,,,1,411153012006,13309,0,717,0,,0,주건축물,0,135.27,0,801.34,676.35,0,21,철근콘크리트구조,철근콘크리트조,14000,업무시설,업무시설,10,(철근)콘크리트,스라브,0,0,17.48,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,19700824,,,,,,0,,0,0,,0,,0,20220909,0,
경기도 수원시 팔달구 매교동 4-1번지,41115,13300,0,0004,0001,10841167710,1,일반,2,일반건축물,경기도 수원시 팔달구 정조로 717 (매교동),2동,,,,1,411153012006,13309,0,717,0,,0,주건축물,0,320.4,0,2063.45,1556.11,0,21,철근콘크리트구조,철근콘크리트조,14000,업무시설,"업무시설, 근린생활시설",10,(철근)콘크리트,스라브,0,0,18.55,5,2,0,0,0,0,2063.45,0,0,0,0,0,0,0,0,19800303,,19801016,,,,,,0,,0,0,,0,,0,20220909,0,
경기도 수원시 팔달구 매교동 8-4번지,41115,13300,0,0008,0004,10841180901,1,일반,2,일반건축물,경기도 수원시 팔달구 정조로 713 (매교동),,,,,0,411153012006,13309,0,713,,,0,주건축물,0,11.33,0,11.33,11.33,0,11,벽돌구조,연와조,04000,제2종근린생활시설,제2종근린생활시설,30,슬레이트,스레트,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19730605,,19730630,,,,,,0,,0,0,,0,,0,20220909,0,
경기도 수원시 팔달구 매교동 15-1번지,41115,13300,0,0015,0001,10841169226,1,일반,2,일반건축물,경기도 수원시 팔달구 정조로 711 (매교동),,,,,0,411153012006,13309,0,711,0,,0,주건축물,0,226.74,0,903.63,680.22,0,21,철근콘크리트구조,철근콘크리트조,04000,제2종근린생활시설,"일반음식점, 다방, 당구장, 사무소, 소매점, 단란주점",10,(철근)콘크리트,스라브,0,0,0,3,1,0,0,0,0,903.63,0,0,0,0,0,0,0,0,,,19850822,,,,,,0,,0,0,,0,,0,20220909,0,
경기도 수원시 팔달구 매교동 16번지,41115,13300,0,0016,0000,10841181281,1,일반,2,일반건축물,,,,,,1,,,0,,,,0,주건축물,0,56.19,0,56.19,56.19,0,51,일반목구조,목조,01000,단독주택,"주택, 공장",90,기타지붕,"와즙, 옥단즙, 평가건",0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,0,,0,0,,0,,0,20220909,0,
경기도 수원시 팔달구 매교동 16-1번지,41115,13300,0,0016,0001,10841182692,1,일반,2,일반건축물,경기도 수원시 팔달구 정조로709번길 2 (매교동),,,,,0,411154328268,13301,0,2,0,,0,주건축물,0,33.05,0,33.05,33.05,0,11,벽돌구조,연와조,03000,제1종근린생활시설,점포,30,슬레이트,스레트,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,19740604,,,,,,0,,0,0,,0,,0,20220909,0,
경기도 수원시 팔달구 매교동 16-1번지,41115,13300,0,0016,0001,10841182693,1,일반,2,일반건축물,경기도 수원시 팔달구 정조로709번길 2 (매교동),,,,,0,411154328268,13301,0,2,0,,0,주건축물,0,89.58,0,369.79,286.28,0,21,철근콘크리트구조,철근콘크리트조,04000,제2종근린생활시설,"다방, 노래방, 사무소, 소매점",10,(철근)콘크리트,스라브,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,19850121,,19850813,,,,,,0,,0,0,,0,,0,20220909,0,
경기도 수원시 팔달구 매교동 18-3번지,41115,13300,0,0018,0003,10841182933,1,일반,2,일반건축물,경기도 수원시 팔달구 정조로709번길 2-6 (매교동),,,,,0,411154328268,13301,0,2,6,,0,주건축물,293,205.87,70.26,492.68,471.08,160.78,21,철근콘크리트구조,철근콘크리트구조,01000,단독주택,근린생활시설 외1,10,(철근)콘크리트,(철근)콘크리트,0,1,10.38,3,0,0,0,0,0,492.68,0,0,0,0,1,21.6,2,23,20021206,20030506,20030825,,,,,,0,,0,0,,0,,0,20220909,0,
경기도 수원시 팔달구 매교동 18-5번지,41115,13300,0,0018,0005,10841100248015,2,집합,3,표제부,경기도 수원시 팔달구 정조로715번길 22 (매교동),성진빌,,,,0,411154328270,13301,0,22,,,0,주건축물,149,103.56,69.5,456.64,456.64,306.47,21,철근콘크리트구조,철근콘크리트구조,02000,공동주택,"공동주택(다세대주택-16세대),제2종근린생활시설(일반음식점)",90,기타지붕,기타지붕(평스라브),16,0,15.2,5,0,0,0,0,0,456.64,0,0,0,0,0,0,4,50.61,20110216,20110905,20120113,2011,3770030,건축과,1101,신축허가,1,,0,0,,0,,0,20220909,0,
경기도 수원시 팔달구 매교동 19번지,41115,13300,0,0019,0000,10841100247557,2,집합,3,표제부,경기도 수원시 팔달구 정조로709번길 2-5 (매교동),네오빌,,,,0,411154328268,13301,0,2,5,,0,주건축물,274,158.22,57.74,977.72,977.72,356.83,21,철근콘크리트구조,철근콘크리트구조,02000,공동주택,"공동주택{다세대주택(도시형생활주택-23세대)},제2종근린생활시설(사무소),업무시설(오피스텔)",90,기타지붕,경량철골구조,23,0,24.15,8,0,1,0,0,0,977.72,0,0,0,0,4,46,3,34.5,20110503,20110603,20120103,2011,3770030,건축과,1101,신축허가,3,,0,0,,0,,0,20220909,0,
경기도 수원시 팔달구 매교동 20-1번지,41115,13300,0,0020,0001,10841100200677,1,일반,2,일반건축물,경기도 수원시 팔달구 정조로709번길 4 (매교동),,,,,0,411154328268,13301,0,4,0,,0,주건축물,142,95.94,67.56,191.88,191.88,135.13,31,일반철골구조,일반철골구조,03000,제1종근린생활시설,근린생활시설,90,기타지붕,글라스울방화판넬,0,0,8.795,2,0,0,0,0,0,191.88,0,0,0,0,1,11.5,0,0,20080425,20080610,20081009,2008,3770030,건축과,1101,신축허가,0,,0,0,,0,,0,20220909,0,
경기도 수원시 팔달구 매교동 20-2번지,41115,13300,0,0020,0002,10841168650,1,일반,2,일반건축물,경기도 수원시 팔달구 정조로709번길 6 (매교동),,,,,0,411154328268,13301,0,6,0,,0,주건축물,0,76.26,0,76.26,76.26,0,11,벽돌구조,연와조,03000,제1종근린생활시설,점포,30,슬레이트,스레트,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,19750501,,,,,,0,,0,0,,0,,0,20220909,0,
경기도 수원시 팔달구 매교동 20-2번지,41115,13300,0,0020,0002,10841168649,1,일반,2,일반건축물,경기도 수원시 팔달구 정조로709번길 6 (매교동),,,,,0,411154328268,13301,0,6,0,,0,주건축물,0,68.43,0,68.43,68.43,0,51,일반목구조,목조,01000,단독주택,주택,90,기타지붕,"와즙, 평가건",0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,19421001,,,,,,0,,0,0,,0,,0,20220909,0,
경기도 수원시 팔달구 매교동 21번지,41115,13300,0,0021,0000,10841183896,1,일반,2,일반건축물,,,,,,0,,,0,,,,0,주건축물,0,17.52,0,17.52,17.52,0,51,일반목구조,목조,01000,단독주택,주택,90,기타지붕,"와즙, 평가건",0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,19491010,,,,,,0,,0,0,,0,,0,20220909,0,
경기도 수원시 팔달구 매교동 24-1번지,41115,13300,0,0024,0001,10841170566,1,일반,2,일반건축물,경기도 수원시 팔달구 정조로715번길 11 (매교동),,,,,1,411154328270,13301,0,11,0,,0,주건축물,0,41.02,0,41.02,41.02,0,12,블록구조,세멘부록크조,04000,제2종근린생활시설,"소매점, 간이음식점",90,기타지붕,"세멘즙, 평가건",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19740318,,19740511,,,,,,0,,0,0,,0,,0,20220909,0,
경기도 수원시 팔달구 매교동 24-5번지,41115,13300,0,0024,0005,10841173416,1,일반,2,일반건축물,경기도 수원시 팔달구 정조로715번길 25 (매교동),,,,,1,411154328270,13301,0,25,0,,0,주건축물,291,132.95,45.69,131.67,131.67,45.25,32,경량철골구조,경량철골구조 외1,01000,단독주택,단독주택,90,기타지붕,기타지붕(경사지붕),0,1,5.055,1,0,0,0,0,0,131.67,0,0,0,0,0,0,2,23,20030829,20030829,20031106,2003,9760030,,1201,신축신고,0,,0,0,,0,,0,20220909,0,
경기도 수원시 팔달구 매교동 24-6번지,41115,13300,0,0024,0006,10841100465411,2,집합,3,표제부,경기도 수원시 팔달구 정조로715번길 29 (매교동),만강아파트,,,,0,411154328270,13301,0,29,,,0,주건축물,821,513.04,62.49,5435.53,4085.84,497.67,21,철근콘크리트구조,철근콘크리트구조,02000,공동주택,공동주택,10,(철근)콘크리트,(철근)콘크리트,48,0,43.4,14,2,1,0,0,0,5435.53,0,0,0,0,41,1247.79,17,203.74,20200224,20200403,20210421,2020,3740282,건축과,1101,신축허가,5,,0,0,,0,,0,20220909,1,Ⅶ-0.19712g
경기도 수원시 팔달구 매교동 24-9번지,41115,13300,0,0024,0009,10841172382,1,일반,2,일반건축물,경기도 수원시 팔달구 정조로715번길 13 (매교동),,,,,0,411154328270,13301,0,13,0,,0,주건축물,0,87.63,0,87.63,87.63,0,51,일반목구조,"목조, 브럭조",01000,단독주택,"주택, 소매점",90,기타지붕,"와즙, 스레트, 평가건",0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19680911,,19690312,,,,,,0,,0,0,,0,,0,20220909,0,
경기도 수원시 팔달구 매교동 24-14번지,41115,13300,0,0024,0014,10841184464,1,일반,2,일반건축물,경기도 수원시 팔달구 정조로715번길 15 (매교동),,,,,0,411154328270,13301,0,15,0,,0,주건축물,0,60.7,0,107.94,107.94,0,11,벽돌구조,세멘벽돌조,01000,단독주택,"주택, 간이음식점, 점포, 창고",90,기타지붕,"스라브즙, 평가건",0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,19641005,,,,,,0,,0,0,,0,,0,20220909,0,
경기도 수원시 팔달구 매교동 24-16번지,41115,13300,0,0024,0016,10841100403869,2,집합,3,표제부,경기도 수원시 팔달구 정조로715번길 19 (매교동),수현빌,,,,0,411154328270,13301,0,19,,수현빌,0,주건축물,120,84.96,70.8,694.48,694.48,578.73,21,철근콘크리트구조,철근콘크리트구조,15000,숙박시설,"숙박시설,단독주택",10,(철근)콘크리트,(철근)콘크리트,0,1,27.1,9,0,1,0,0,0,694.48,0,0,0,0,5,57.5,0,0,20160414,20171230,20180521,2016,3770030,건축과,1101,신축허가,21,,0,0,,0,,0,20220909,1,
경기도 수원시 팔달구 매교동 24-18번지,41115,13300,0,0024,0018,10841185976,1,일반,2,일반건축물,,,,,,0,,,0,,,,0,주건축물,0,46.28,0,46.28,46.28,0,11,벽돌구조,세멘벽돌조,01000,단독주택,주택,90,기타지붕,"스라브즙, 평가건",0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,19641105,,,,,,0,,0,0,,0,,0,20220909,0,
경기도 수원시 팔달구 매교동 25-2번지,41115,13300,0,0025,0002,10841174436,2,집합,3,표제부,경기도 수원시 팔달구 정조로715번길 6 (매교동),,,,,0,411154328270,13301,0,6,0,,0,주건축물,0,175.9,0,175.9,175.9,0,12,블록구조,세멘부록조,03000,제1종근린생활시설,점포,30,슬레이트,스레트즙,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19730529,,19740110,,,,,,5,,0,0,,0,,0,20220909,0,
경기도 수원시 팔달구 매교동 25-4번지,41115,13300,0,0025,0004,10841181506,2,집합,3,표제부,경기도 수원시 팔달구 매산로130번길 15 (매교동),건영캐스빌아파트,,,,0,411154328146,13301,0,15,,,0,주건축물,4806,2661.83,55.39,24771.74,16001.953,332.96,41,철골콘크리트구조,"철골,철근콘크리트라멘조,철근콘크리트벽식구조, 벽돌구조",02000,공동주택,"공동주택(아파트),판매시설",90,기타지붕,경사지붕,131,0,48.6,15,3,2,0,1,51.12,0,0,0,0,0,200,8284.297,0,0,19960520,19960922,20010419,,,,,,0,,0,0,,0,,0,20220909,0,
경기도 수원시 팔달구 매교동 25-13번지,41115,13300,0,0025,0013,10841184155,1,일반,2,일반건축물,경기도 수원시 팔달구 정조로715번길 16 (매교동),,,,,0,411154328270,13301,0,16,0,,0,주건축물,0,61.59,0,122.94,122.94,0,11,벽돌구조,연와조,01000,단독주택,"소매점, 주택",10,(철근)콘크리트,스라브,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19790531,,19810410,,,,,,0,,0,0,,0,,0,20220909,0,
경기도 수원시 팔달구 매교동 26-2번지,41115,13300,0,0026,0002,10841173823,1,일반,2,일반건축물,경기도 수원시 팔달구 매산로130번길 10 (매교동),,,,,0,411154328146,13301,0,10,0,,0,주건축물,0,326.18,0,1911.17,1592.5,0,21,철근콘크리트구조,철근콘크리트조,10000,교육연구시설,"교육연구시설, 근린생활시설",10,(철근)콘크리트,스라브,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,19910426,,19920114,,,,,,0,,0,0,,0,,0,20240710,0,
경기도 수원시 팔달구 매교동 26-8번지,41115,13300,0,0026,0008,10841178095,2,집합,3,표제부,경기도 수원시 팔달구 매산로130번길 26 (매교동),,,,,0,411154328146,13301,0,26,,,0,주건축물,240,195.94,81.64,1019.53,837.31,348.88,21,철근콘크리트구조,철근콘크리트구조,02000,공동주택,"공동주택,다세대주택,제1종근린생활시설",10,(철근)콘크리트,"(철근)콘크리트,스라브",8,0,14,5,1,0,0,0,0,1019.53,0,0,0,0,6,69,1,11.5,20031004,20031207,20040609,2003,3770030,건축과,1101,신축허가,3,,0,0,,0,,0,20220909,0,
