대지위치,시군구코드,법정동코드,대지구분코드,번,지,관리건축물대장PK,대장구분코드,대장구분코드명,대장종류코드,대장종류코드명,도로명대지위치,건물명,특수지명,블록,로트,외필지수,새주소도로코드,새주소법정동코드,새주소지상지하코드,새주소본번,새주소부번,동명칭,주부속구분코드,주부속구분코드명,대지면적(㎡),건축면적(㎡),건폐율(%),연면적(㎡),용적률산정연면적(㎡),용적률(%),구조코드,구조코드명,기타구조,주용도코드,주용도코드명,기타용동,지붕코드,지붕코드명,기타지붕,세대수(세대),가구수(가구),높이(m),지상층수,지하층수,승용승강기수,비상용승강기수,부속건축물수,부속건축물면적(㎡),총동연면적(㎡),옥내기계식대수(대),옥내기계식면적(㎡),옥외기계식대수(대),옥외기계식면적(㎡),옥내자주식대수(대),주차면수합,옥외자주식대수(대),옥외자주식면적(㎡),변환_행정동
경기도 수원시 영통구 매탄동 378-1번지,41117,10100,0,378,1,10841238556,1,일반,2,일반건축물,경기도 수원시 영통구 매영로 160 (매탄동),,,,,0,4.11E+11,10101,0,160,,7동,0,주건축물,0,788.62,0,788.62,788.62,0,33,강파이프구조,파이프구조,17000,공장,공장,30,슬레이트,스레이트,0,0,0,1,0,0,0,0,0,788.62,0,0,0,0,0,0,0,0,매탄4동
경기도 수원시 영통구 매탄동 378-1번지,41117,10100,0,378,1,10841238553,1,일반,2,일반건축물,경기도 수원시 영통구 매영로 160 (매탄동),,,,,0,4.11E+11,10101,0,160,,1동,0,주건축물,0,2032.78,0,1881.98,1881.98,0,33,강파이프구조,"파이프구조, 라멘조, 블록조, 조적조",17000,공장,공장,10,(철근)콘크리트,"스라브즙, 스레이트",0,0,14.6,1,0,0,0,0,0,1881.98,0,0,0,0,0,0,0,0,매탄4동
경기도 수원시 영통구 매탄동 378-1번지,41117,10100,0,378,1,10841238554,1,일반,2,일반건축물,경기도 수원시 영통구 매영로 160 (매탄동),,,,,0,4.11E+11,10101,0,160,,3동,0,주건축물,0,655.14,0,655.14,655.14,0,31,일반철골구조,"철근콘크리트조, 철골조",17000,공장,공장,30,슬레이트,"철골스레트, 스레이트",0,0,0,1,0,0,0,0,0,655.14,0,0,0,0,0,0,0,0,매탄4동
경기도 수원시 영통구 매탄동 378-10번지,41117,10100,0,378,10,1.08E+13,1,일반,2,일반건축물,경기도 수원시 영통구 삼성로 243 (매탄동),L-1 물류센터,,,,9,4.11E+11,10101,0,243,,1동(KIPC+보세창고),0,주건축물,0,4223.89,0,5735.99,5735.99,0,31,일반철골구조,일반철골구조,18000,창고시설,창고시설(창고),90,기타지붕,철골구조,0,0,16.9,3,0,0,0,0,0,5726.32,0,0,0,0,0,0,0,0,매탄4동
경기도 수원시 영통구 매탄동 378-10번지,41117,10100,0,378,10,1.08E+13,1,일반,2,일반건축물,경기도 수원시 영통구 삼성로 243 (매탄동),L-1 물류센터,,,,9,4.11E+11,10101,0,243,,3동(컨테이너야드 사무실),0,주건축물,0,144,0,144,144,0,39,기타강구조,컨테이너,18000,창고시설,창고시설(사무실),90,기타지붕,컨테이너,0,0,3.2,1,0,0,0,0,0,144,0,0,0,0,0,0,0,0,매탄4동
경기도 수원시 영통구 매탄동 378-10번지,41117,10100,0,378,10,1.08E+13,1,일반,2,일반건축물,경기도 수원시 영통구 삼성로 243 (매탄동),L-1 물류센터,,,,9,4.11E+11,10101,0,243,,4동(경비실),1,부속건축물,0,108.4,0,99,99,0,31,일반철골구조,일반철골구조,18000,창고시설,경비실,90,기타지붕,샌드위치판넬,0,0,5.05,1,0,0,0,0,0,99,0,0,0,0,0,0,0,0,매탄4동
경기도 수원시 영통구 매탄동 378-10번지,41117,10100,0,378,10,1.08E+13,1,일반,2,일반건축물,경기도 수원시 영통구 삼성로 243 (매탄동),L-1 물류센터,,,,9,4.11E+11,10101,0,243,,6동(빗물이용시설),1,부속건축물,0,16.47,0,82.54,16.47,0,21,철근콘크리트구조,RC조,18000,창고시설,빗물이용시설,10,(철근)콘크리트,(철근)콘크리트,0,0,2.6,1,1,0,0,0,0,82.54,0,0,0,0,0,0,0,0,매탄4동
경기도 수원시 영통구 매탄동 378-10번지,41117,10100,0,378,10,10841238560,1,일반,2,일반건축물,경기도 수원시 영통구 삼성로 243 (매탄동),L-1 물류센터,,,,9,4.11E+11,10101,0,243,,5동(유틸리티),0,주건축물,0,1434.74,0,1746.39,1746.39,0,21,철근콘크리트구조,"RC조, 철골조",18000,창고시설,창고시설(창고),10,(철근)콘크리트,"슬라브,샌드위치판넬",0,0,9.9,3,0,0,0,0,0,1746.39,0,0,0,0,0,0,0,0,매탄4동
경기도 수원시 영통구 매탄동 383-8번지,41117,10100,0,383,8,1.08E+13,2,집합,3,표제부,경기도 수원시 영통구 삼성로 210 (매탄동),매탄동 삼성프라자,,,,0,4.11E+11,10101,0,210,,,0,주건축물,1535,918.33,59.83,8921.13,5340.85,347.94,21,철근콘크리트구조,철근콘크리트구조,4000,제2종근린생활시설,"교육연구시설, 제1,2종 근린생활시설",10,(철근)콘크리트,(철근)콘크리트 평스라브,0,0,31.3,7,4,2,0,0,0,0,0,0,0,0,50,50,0,0,매탄3동
경기도 수원시 영통구 매탄동 383-11번지,41117,10100,0,383,11,10841238564,1,일반,2,일반건축물,경기도 수원시 영통구 삼성로168번길 100 (매탄동),,,,,0,4.11E+11,10101,0,100,0,,0,주건축물,0,291.04,0,1162.2,871.84,0,21,철근콘크리트구조,라멘조,4000,제2종근린생활시설,"대중음식점, 근린생활시설",10,(철근)콘크리트,슬라브,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,매탄3동
경기도 수원시 영통구 매탄동 384-1번지,41117,10100,0,384,1,1.08E+13,1,일반,2,일반건축물,경기도 수원시 영통구 삼성로168번길 102 (매탄동),,,,,0,4.11E+11,10101,0,102,,,0,주건축물,242,138.9,57.396694,681.38,681.38,281.56198,21,철근콘크리트구조,철근콘크리트구조,4000,제2종근린생활시설,"제2종근린생활시설(다중생활시설,사무소)",10,(철근)콘크리트,(철근)콘크리트,0,0,19.3,6,0,1,0,0,0,681.38,0,0,0,0,4,7,3,34.5,매탄3동
경기도 수원시 영통구 매탄동 384-2번지,41117,10100,0,384,2,1.08E+13,1,일반,2,일반건축물,경기도 수원시 영통구 신원로283번길 2-4 (매탄동),,,,,0,4.11E+11,10101,0,2,4,,0,주건축물,295,174.53,59.16,999.79,999.79,338.91,21,철근콘크리트구조,철근콘크리트구조,4000,제2종근린생활시설,"제1,2종근린생활시설",10,(철근)콘크리트,(철근)콘크리트,0,0,24.6,8,0,1,0,0,0,999.79,0,0,0,0,7,7,0,0,매탄3동
경기도 수원시 영통구 매탄동 384-6번지,41117,10100,0,384,6,1.08E+13,1,일반,2,일반건축물,경기도 수원시 영통구 신원로283번길 2-1 (매탄동),,,,,0,4.11E+11,10101,0,2,1,,0,주건축물,286,170.41,59.5839,997.22,997.22,348.6783,21,철근콘크리트구조,철근콘크리트구조,3000,제1종근린생활시설,"제1,2종근린생활시설",10,(철근)콘크리트,(철근)콘크리트,0,0,24.6,8,0,1,0,0,0,997.22,0,0,0,0,7,7,0,0,매탄3동
경기도 수원시 영통구 매탄동 384-14번지,41117,10100,0,384,14,1.08E+13,1,일반,2,일반건축물,경기도 수원시 영통구 신원로283번길 2-3 (매탄동),,,,,0,4.11E+11,10101,0,2,3,,0,주건축물,286,170.23,59.52,998.96,998.96,349.29,21,철근콘크리트구조,철근콘크리트구조,4000,제2종근린생활시설,"제1,2종근린생활시설",10,(철근)콘크리트,(철근)콘크리트,0,0,24.6,8,0,1,0,0,0,998.96,0,0,0,0,7,7,0,0,매탄3동
경기도 수원시 영통구 매탄동 384-15번지,41117,10100,0,384,15,1.08E+13,1,일반,2,일반건축물,경기도 수원시 영통구 신원로283번길 2-2 (매탄동),,,,,0,4.11E+11,10101,0,2,2,,0,주건축물,286,170.23,59.52,998.96,998.96,349.29,21,철근콘크리트구조,철근콘크리트구조,4000,제2종근린생활시설,"제1,2종근린생활시설",10,(철근)콘크리트,(철근)콘크리트,0,0,24.6,8,0,1,0,0,0,998.96,0,0,0,0,7,7,0,0,매탄3동
경기도 수원시 영통구 매탄동 384-20번지,41117,10100,0,384,20,1.08E+13,1,일반,2,일반건축물,경기도 수원시 영통구 신원로 291 (매탄동),,,,,0,4.11E+11,10101,0,291,,,0,주건축물,242,139.38,57.6,716.71,716.71,296.16,21,철근콘크리트구조,철근콘크리트구조,1000,단독주택,"단독주택(다가구주택),제2종근린생활시설",10,(철근)콘크리트,(철근)콘크리트,0,6,19.62,6,0,1,0,0,0,716.71,0,0,0,0,0,8,8,92,매탄3동
경기도 수원시 영통구 매탄동 384-21번지,41117,10100,0,384,21,1.08E+13,1,일반,2,일반건축물,경기도 수원시 영통구 신원로 289-1 (매탄동),,,,,0,4.11E+11,10101,0,289,1,,0,주건축물,186,103.88,55.85,531.4,531.4,285.7,21,철근콘크리트구조,철근콘크리트구조,4000,제2종근린생활시설,"제2종근린생활시설(다중생활시설,일반음식점)",10,(철근)콘크리트,(철근)콘크리트,0,0,17.3,6,0,1,0,0,0,531.4,0,0,0,0,0,6,6,69,매탄3동
경기도 수원시 영통구 매탄동 384-22번지,41117,10100,0,384,22,1.08E+13,1,일반,2,일반건축물,경기도 수원시 영통구 신원로 287-1 (매탄동),,,,,1,4.11E+11,10101,0,287,1,,0,주건축물,182,101.7,55.88,537.9,537.9,295.55,21,철근콘크리트구조,철근콘크리트구조,4000,제2종근린생활시설,"제2종근린생활시설(다중생활시설, 일반음식점)",10,(철근)콘크리트,(철근)콘크리트,0,0,17.3,6,0,1,0,0,0,537.9,0,0,0,0,0,6,6,69,매탄3동
경기도 수원시 영통구 매탄동 384-23번지,41117,10100,0,384,23,1.08E+13,1,일반,2,일반건축물,경기도 수원시 영통구 신원로 287 (매탄동),,,,,1,4.11E+11,10101,0,287,0,,0,주건축물,182,103.57,56.91,499.4,499.4,274.4,21,철근콘크리트구조,철근콘크리트구조,4000,제2종근린생활시설,제2종근린생활시설(다중생활시설),10,(철근)콘크리트,(철근)콘크리트,0,0,18.5,6,0,1,0,0,0,499.4,0,0,0,0,0,6,6,69,매탄3동
경기도 수원시 영통구 매탄동 384-24번지,41117,10100,0,384,24,1.08E+13,1,일반,2,일반건축물,경기도 수원시 영통구 신원로 285 (매탄동),,,,,0,4.11E+11,10101,0,285,,,0,주건축물,186,103.17,55.47,497.38,497.38,267.41,21,철근콘크리트구조,철근콘크리트구조,4000,제2종근린생활시설,제2종근린생활시설,10,(철근)콘크리트,(철근)콘크리트,0,0,18.9,6,0,1,0,0,0,497.38,0,0,0,0,5,6,1,11.5,매탄3동
경기도 수원시 영통구 매탄동 384-25번지,41117,10100,0,384,25,1.08E+13,1,일반,2,일반건축물,경기도 수원시 영통구 신원로 289-2 (매탄동),,,,,0,4.11E+11,10101,0,289,2,,0,주건축물,193,102.22,52.96,499.09,499.09,258.6,21,철근콘크리트구조,철근콘크리트구조,4000,제2종근린생활시설,제2종근린생활시설,10,(철근)콘크리트,(철근)콘크리트,0,0,18.5,6,0,1,0,0,0,499.09,0,0,0,0,4,6,2,23,매탄3동
경기도 수원시 영통구 매탄동 384-26번지,41117,10100,0,384,26,1.08E+13,1,일반,2,일반건축물,경기도 수원시 영통구 신원로 289-4 (매탄동),,,,,0,4.11E+11,10101,0,289,4,,0,주건축물,189,102.23,54.09,495.64,495.64,262.24,21,철근콘크리트구조,철근콘크리트구조,4000,제2종근린생활시설,제2종근린생활시설,10,(철근)콘크리트,(철근)콘크리트,0,0,18.5,6,0,1,0,0,0,495.64,0,0,0,0,0,6,6,69,매탄3동
경기도 수원시 영통구 매탄동 384-27번지,41117,10100,0,384,27,1.08E+13,1,일반,2,일반건축물,경기도 수원시 영통구 신원로 289-3 (매탄동),,,,,0,4.11E+11,10101,0,289,3,,0,주건축물,185,110.77,59.88,498.09,498.09,269.24,21,철근콘크리트구조,철근콘크리트구조,4000,제2종근린생활시설,제2종근린생활시설,10,(철근)콘크리트,(철근)콘크리트,0,0,18.5,6,0,1,0,0,0,498.09,0,0,0,0,0,6,6,69,매탄3동
경기도 수원시 영통구 매탄동 385-4번지,41117,10100,0,385,4,1.08E+13,1,일반,2,일반건축물,경기도 수원시 영통구 삼성로168번길 88 (매탄동),,,,,0,4.11E+11,10101,0,88,0,B동,0,주건축물,0,161.58,0,161.58,161.58,0,31,일반철골구조,일반철골구조,20000,자동차관련시설,자동차관련시설(정비공장),90,기타지붕,경사지붕,0,0,5.6,1,0,0,0,0,0,161.58,0,0,0,0,0,0,0,0,매탄3동
경기도 수원시 영통구 매탄동 385-4번지,41117,10100,0,385,4,1.08E+13,1,일반,2,일반건축물,경기도 수원시 영통구 삼성로168번길 88 (매탄동),,,,,0,4.11E+11,10101,0,88,0,A동,0,주건축물,0,422.8,0,422.8,422.8,0,32,경량철골구조,경량철골구조,20000,자동차관련시설,자동차관련시설(정비공장),30,슬레이트,슬레이트,0,0,7,1,0,0,0,0,0,422.8,0,0,0,0,0,0,0,0,매탄3동
경기도 수원시 영통구 매탄동 396-5번지,41117,10100,0,396,5,10841238568,1,일반,2,일반건축물,경기도 수원시 영통구 신원로283번길 6 (매탄동),,,,,0,4.11E+11,10101,0,6,,,0,주건축물,364,136.2,37.41,175.2,175.2,48.13,21,철근콘크리트구조,철근콘크리트구조,19000,위험물저장및처리시설,위험물저장및처리시설,10,(철근)콘크리트,"(철근)콘크리트,스레이트",0,0,8.58,3,0,0,0,0,0,175.2,0,0,0,0,0,1,1,11.5,매탄3동
경기도 수원시 영통구 매탄동 397-4번지,41117,10100,0,397,4,1.08E+13,1,일반,2,일반건축물,경기도 수원시 영통구 삼성로168번길 78-1 (매탄동),,,,,1,4.11E+11,10101,0,78,1,,0,주건축물,271,160,59.04,660.57,660.57,243.75,21,철근콘크리트구조,철근콘크리트구조,1000,단독주택,"단독주택(다가구주택:3가구),제2종근린생활시설",10,(철근)콘크리트,(철근)콘크리트,0,3,20.4,6,0,1,0,0,0,660.57,0,0,0,0,0,7,7,80.5,매탄3동
경기도 수원시 영통구 매탄동 397-6번지,41117,10100,0,397,6,1.08E+13,1,일반,2,일반건축물,경기도 수원시 영통구 삼성로168번길 76 (매탄동),,,,,1,4.11E+11,10101,0,76,,,0,주건축물,288,171.61,59.59,933.89,933.89,324.27,21,철근콘크리트구조,철근콘크리트구조,4000,제2종근린생활시설,제2종근린생활시설(고시원),10,(철근)콘크리트,(철근)콘크리트,0,0,22.4,7,0,1,0,0,0,933.89,0,0,0,0,0,7,7,81,매탄3동
경기도 수원시 영통구 매탄동 397-7번지,41117,10100,0,397,7,10841238572,1,일반,2,일반건축물,경기도 수원시 영통구 삼성로168번길 78 (매탄동),,,,,0,4.11E+11,10101,0,78,0,,0,주건축물,163,90,55.21,151.12,151.12,92.71,31,일반철골구조,일반철골구조,17000,공장,공장,90,기타지붕,기타지붕,0,0,8.9,2,0,0,0,0,0,151.12,0,0,0,0,0,1,1,11.5,매탄3동
경기도 수원시 영통구 매탄동 397-8번지,41117,10100,0,397,8,10841238573,1,일반,2,일반건축물,경기도 수원시 영통구 삼성로168번길 78-3 (매탄동),,,,,0,4.11E+11,10101,0,78,3,,0,주건축물,0,128.83,0,254.09,254.09,0,11,벽돌구조,연와조,1000,단독주택,주택,10,(철근)콘크리트,슬라브,0,4,0,2,0,0,0,1,3.57,0,0,0,0,0,0,0,0,0,매탄3동
경기도 수원시 영통구 매탄동 398-3번지,41117,10100,0,398,3,1.08E+13,1,일반,2,일반건축물,경기도 수원시 영통구 삼성로168번길 81 (매탄동),매탄동 상가,,,,1,4.11E+11,10101,0,81,0,2,0,주건축물,0,10.13,0,10.13,10.13,0,21,철근콘크리트구조,철근콘크리트구조,4000,제2종근린생활시설,제2종근린생활시설,10,(철근)콘크리트,(철근)콘크리트,0,0,3.7,1,0,1,0,0,0,10.13,0,0,0,0,0,4,4,46,매탄3동
경기도 수원시 영통구 매탄동 398-3번지,41117,10100,0,398,3,1.08E+13,1,일반,2,일반건축물,경기도 수원시 영통구 삼성로168번길 81 (매탄동),매탄동 상가,,,,1,4.11E+11,10101,0,81,0,,0,주건축물,0,119.4,0,597,597,0,21,철근콘크리트구조,철근콘크리트구조,4000,제2종근린생활시설,제2종근린생활시설,10,(철근)콘크리트,(철근)콘크리트,0,0,19.8,6,0,1,0,0,0,597,0,0,0,0,0,4,4,46,매탄3동
경기도 수원시 영통구 매탄동 398-5번지,41117,10100,0,398,5,1.08E+13,1,일반,2,일반건축물,경기도 수원시 영통구 삼성로168번길 77 (매탄동),,,,,0,4.11E+11,10101,0,77,0,,0,주건축물,182,98.3,54.01,471.5,399.26,219.37,21,철근콘크리트구조,철근콘크리트구조,4000,제2종근린생활시설,제2종근린생활시설외1,10,(철근)콘크리트,평지붕,0,0,22.455,5,1,1,0,0,0,471.5,0,0,0,0,0,3,3,35,매탄3동
경기도 수원시 영통구 매탄동 398-7번지,41117,10100,0,398,7,1.08E+13,1,일반,2,일반건축물,경기도 수원시 영통구 삼성로168번길 73 (매탄동),복우빌딩,,,,0,4.11E+11,10101,0,73,0,,0,주건축물,213,127.728,59.966,747.427,540.31,253.667,21,철근콘크리트구조,철근콘크리트구조,4000,제2종근린생활시설,"제2종근린생활시설,단독주택(1가구)",10,(철근)콘크리트,(철근)콘크리트(평스라브),0,1,19.6,5,1,1,0,0,0,747.427,0,0,0,0,2,5,3,31.977,매탄3동
경기도 수원시 영통구 매탄동 398-10번지,41117,10100,0,398,10,1.08E+13,1,일반,2,일반건축물,경기도 수원시 영통구 삼성로 198 (매탄동),,,,,1,4.11E+11,10101,0,198,,,0,주건축물,272,162.44,59.72,1160.97,872.36,320.72,21,철근콘크리트구조,철근콘크리트구조,4000,제2종근린생활시설,"제1,2종근린생활시설",10,(철근)콘크리트,(철근)콘크리트,0,0,24.65,6,1,1,0,0,0,1160.97,0,0,0,0,8,8,0,0,매탄3동
경기도 수원시 영통구 매탄동 398-12번지,41117,10100,0,398,12,10841238579,1,일반,2,일반건축물,경기도 수원시 영통구 삼성로168번길 65 (매탄동),,,,,0,4.11E+11,10101,0,65,0,,0,주건축물,216,128.7,59.58,475.2,366.3,169.58,21,철근콘크리트구조,철근콘크리트구조,1000,단독주택,단독주택,10,(철근)콘크리트,(철근)콘크리트,0,18,10.2,3,1,0,0,0,0,475.2,0,0,0,0,0,4,4,46,매탄3동
경기도 수원시 영통구 매탄동 398-13번지,41117,10100,0,398,13,1.08E+13,1,일반,2,일반건축물,경기도 수원시 영통구 삼성로 196 (매탄동),STOWER,,,,0,4.11E+11,10101,0,196,0,STOWER,0,주건축물,95,56.62,59.6,196.73,196.73,207.08,41,철골콘크리트구조,철골콘크리트구조,4000,제2종근린생활시설,제2종근린생활시설,10,(철근)콘크리트,(철근)콘크리트,0,0,14,4,0,0,0,0,0,196.73,0,0,0,0,0,1,1,14,매탄3동
경기도 수원시 영통구 매탄동 398-15번지,41117,10100,0,398,15,1.08E+13,1,일반,2,일반건축물,경기도 수원시 영통구 삼성로 194 (매탄동),,,,,0,4.11E+11,10101,0,194,0,,0,주건축물,666,295.6,44.38,999.44,999.44,150.07,31,일반철골구조,일반철골구조,3000,제1종근린생활시설,"제1,2종근린생활시설",10,(철근)콘크리트,(철근)콘크리트,0,0,16.03,4,0,1,0,0,0,999.44,0,0,0,0,0,8,8,92,매탄3동
경기도 수원시 영통구 매탄동 399-7번지,41117,10100,0,399,7,1.08E+13,1,일반,2,일반건축물,경기도 수원시 영통구 삼성로168번길 74 (매탄동),,,,,0,4.11E+11,10101,0,74,,,0,주건축물,272,138.92,51.07,672.31,672.31,247.17,21,철근콘크리트구조,철근콘크리트구조,1000,단독주택,"단독주택(다가구주택:3가구),제2종근린생활시설",10,(철근)콘크리트,(철근)콘크리트,0,3,20.5,6,0,1,0,0,0,672.31,0,0,0,0,0,6,6,69,매탄3동
경기도 수원시 영통구 매탄동 399-8번지,41117,10100,0,399,8,1.08E+13,1,일반,2,일반건축물,경기도 수원시 영통구 삼성로168번길 72 (매탄동),,,,,0,4.11E+11,10101,0,72,,,0,주건축물,264,140.76,53.32,676.5,676.5,256.25,21,철근콘크리트구조,철근콘크리트구조,1000,단독주택,"단독주택(다가구주택:3가구),제2종근린생활시설",10,(철근)콘크리트,(철근)콘크리트,0,3,20.5,6,0,1,0,0,0,676.5,0,0,0,0,0,6,6,69,매탄3동
