,대지위치,시군구코드,법정동코드,대지구분코드,번,지,관리건축물대장PK,대장구분코드,대장구분코드명,대장종류코드,대장종류코드명,도로명대지위치,건물명,특수지명,블록,로트,외필지수,새주소도로코드,새주소법정동코드,새주소지상지하코드,새주소본번,새주소부번,동명칭,주부속구분코드,주부속구분코드명,대지면적(㎡),건축면적(㎡),건폐율(%),연면적(㎡),용적률산정연면적(㎡),용적률(%),구조코드,구조코드명,기타구조,주용도코드,주용도코드명,기타용동,지붕코드,지붕코드명,기타지붕,세대수(세대),가구수(가구),높이(m),지상층수,지하층수,승용승강기수,비상용승강기수,부속건축물수,부속건축물면적(㎡),총동연면적(㎡),옥내기계식대수(대),옥내기계식면적(㎡),옥외기계식대수(대),옥외기계식면적(㎡),옥내자주식대수(대),옥내자주식면적(㎡),옥외자주식대수(대),옥외자주식면적(㎡),허가일,착공일,사용승인일,허가번호년,허가번호기관코드,허가번호기관코드명,허가번호구분코드,허가번호구분코드명,호수(호),에너지효율등급,에너지절감률,EPI점수,친환경건축물등급,친환경건축물인증점수,지능형건축물등급,지능형건축물인증점수,생성일자,내진설계적용여부,내진능력,변환_행정동,주차면수합
4377,경기도 수원시 팔달구 매산로3가 59-1번지,41115,13600,0,59,1,10841176046,1,일반,2,일반건축물,경기도 수원시 팔달구 매산로 74 (매산로3가),,,,,0,4.11E+11,13606,0,74,0,,0,주건축물,594,306.8,51.65,754.17,754.17,126.96,31,일반철골구조,일반철골구조,4000,제2종근린생활시설,제2종근린생활시설,10,(철근)콘크리트,(철근)콘크리트,0,0,10.15,3,0,0,0,0,0,531.88,0,0,0,0,0,0,4,46,20041202,20041203,20050506,2004,3770030,건축과,1101,신축허가,0,,0,0,,0,,0,20220909,0,,매산동,4
4383,경기도 수원시 팔달구 매산로3가 63-3번지,41115,13600,0,63,3,10841183719,1,일반,2,일반건축물,경기도 수원시 팔달구 효원로 49 (매산로3가),,,,,0,4.11E+11,13603,0,49,0,,0,주건축물,211,120.11,56.92,297.52,297.52,141,31,일반철골구조,일반철골구조,3000,제1종근린생활시설,제1종근린생활시설,10,(철근)콘크리트,슬라브,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,2,23,19770621,,19771224,,,,,,0,,0,0,,0,,0,20220909,0,,매산동,2
4389,경기도 수원시 팔달구 매산로3가 67-4번지,41115,13600,0,67,4,10841177522,1,일반,2,일반건축물,경기도 수원시 팔달구 효원로 53-16 (매산로3가),,,,,0,4.11E+11,13603,0,53,16,,0,주건축물,278,157,56.47,409.8,409.8,147.41,11,벽돌구조,연와조,1000,단독주택,근린생활시설 및 주택(5가구),10,(철근)콘크리트,스라브,0,5,10.2,3,0,0,0,0,0,0,0,0,0,0,0,0,3,34.5,19940912,19950216,19950914,,,,,,1,,0,0,,0,,0,20220909,0,,매산동,3
4409,경기도 수원시 팔달구 매산로3가 72-18번지,41115,13600,0,72,18,10841183759,1,일반,2,일반건축물,경기도 수원시 팔달구 효원로 62 (매산로3가),,,,,0,4.11E+11,13603,0,62,,,0,주건축물,298,173.46,58.21,937.55,773.44,259.54,31,일반철골구조,"철근콘크리트조, 경량철골조, 철골조",4000,제2종근린생활시설,"휴게음식점, 사무소, 소매점",90,기타지붕,판넬,0,0,0,5,1,0,0,0,0,0,0,0,0,0,3,59.36,0,0,19930623,19930819,19940829,,,,,,0,,0,0,,0,,0,20220909,0,,매산동,3
4419,경기도 수원시 팔달구 매산로3가 72-49번지,41115,13600,0,72,49,10841186838,1,일반,2,일반건축물,경기도 수원시 팔달구 효원로 64-7 (매산로3가),,,,,0,4.11E+11,13603,0,64,7,,0,주건축물,139,81,58.27,306.28,223.08,160.49,21,철근콘크리트구조,철근콘크리트조,1000,단독주택,단독주택(8가구),10,(철근)콘크리트,스라브,0,8,9.5,3,1,0,0,0,0,306.28,0,0,0,0,2,40.02,0,0,20020517,20020525,20021009,,,,,,0,,0,0,,0,,0,20220909,0,,매산동,2
4423,경기도 수원시 팔달구 매산로3가 72-57번지,41115,13600,0,72,57,10841178277,1,일반,2,일반건축물,경기도 수원시 팔달구 효원로 64 (매산로3가),,,,,0,4.11E+11,13603,0,64,,,0,주건축물,187,111.4,59.57,445.6,334.2,178.72,21,철근콘크리트구조,"시멘벽돌(3층), 라멘",1000,단독주택,"근린생활시설, 다가구주택(4가구)",10,(철근)콘크리트,스라브,0,4,10.7,3,1,0,0,0,0,0,0,0,0,0,0,0,1,11.5,19930510,19930511,19931218,,,,,,2,,0,0,,0,,0,20220909,0,,매산동,1
4429,경기도 수원시 팔달구 매산로3가 73-4번지,41115,13600,0,73,4,10841185381,1,일반,2,일반건축물,경기도 수원시 팔달구 효원로 53-5 (매산로3가),,,,,0,4.11E+11,13603,0,53,5,,0,주건축물,169,117.48,69.51,469.92,425.75,251.92,21,철근콘크리트구조,철근콘크리트조,4000,제2종근린생활시설,제2종근린생활시설,10,(철근)콘크리트,(철근)콘크리트,0,0,14.9,4,0,1,0,0,0,469.92,0,0,0,0,3,44.17,0,0,20020808,20020902,20030129,,,,,,0,,0,0,,0,,0,20220909,0,,매산동,3
4431,경기도 수원시 팔달구 매산로3가 74번지,41115,13600,0,74,0,10841170825,1,일반,2,일반건축물,경기도 수원시 팔달구 효원로 54 (매산로3가),,,,,0,4.11E+11,13603,0,54,0,,0,주건축물,200,119.83,59.92,437.45,354.73,177.37,21,철근콘크리트구조,R.C조,3000,제1종근린생활시설,근.생/주택,10,(철근)콘크리트,스라브,0,1,10.7,3,1,0,0,0,0,0,0,0,0,0,0,0,3,34.5,19960726,19960807,19961206,,,,,,0,,0,0,,0,,0,20220909,0,,매산동,3
4432,경기도 수원시 팔달구 매산로3가 74-1번지,41115,13600,0,74,1,10841177705,1,일반,2,일반건축물,경기도 수원시 팔달구 효원로 58 (매산로3가),웨딩피플,,,,1,4.11E+11,13603,0,58,0,웨딩피플,0,주건축물,297,174.27,58.68,965.34,716.86,241.37,21,철근콘크리트구조,"철근콘크리트조,일반철골조, 조적조",4000,제2종근린생활시설,2종근린생활시설,10,(철근)콘크리트,"스라브, 샌드위치판넬",0,0,18.8,5,1,0,0,0,0,965.34,0,0,0,0,0,0,4,46,19941027,19941029,19950426,,,,,,0,,0,0,,0,,0,20220909,0,,매산동,4
4434,경기도 수원시 팔달구 매산로3가 75-1번지,41115,13600,0,75,1,10841178430,1,일반,2,일반건축물,경기도 수원시 팔달구 효원로 60 (매산로3가),,,,,0,4.11E+11,13603,0,60,0,,0,주건축물,130,64.5,49.62,339.19,258,198.46,21,철근콘크리트구조,철근콘크리트구조,4000,제2종근린생활시설,"제1종, 제2종근린생활시설",10,(철근)콘크리트,(철근)콘크리트,0,0,20.8,4,1,0,0,0,0,339.19,0,0,0,0,2,81.19,0,0,20031119,20031223,20040426,2003,9760030,,1101,신축허가,0,,0,0,,0,,0,20220909,0,,매산동,2
4435,경기도 수원시 팔달구 매산로3가 75-4번지,41115,13600,0,75,4,10841172640,1,일반,2,일반건축물,경기도 수원시 팔달구 효원로60번길 5 (매산로3가),,,,,0,4.11E+11,13601,0,5,,,0,주건축물,235,140.45,59.77,486.98,410.2,174.55,19,기타조적구조,"R.C조(지층,1층근.생), 조적조(1층 주택,2,3층)",1000,단독주택,근생 및 주택(7가구),10,(철근)콘크리트,스라브,0,7,11,3,1,0,0,0,0,0,0,0,0,0,0,0,3,34.5,19950311,19950320,19950725,,,,,,1,,0,0,,0,,0,20220909,0,,매산동,3
4441,경기도 수원시 팔달구 매산로3가 77-2번지,41115,13600,0,77,2,10841176488,1,일반,2,일반건축물,경기도 수원시 팔달구 효원로 54-3 (매산로3가),,,,,0,4.11E+11,13603,0,54,3,,0,주건축물,167.78,112.83,67.25,302.67,278.37,165.91,11,벽돌구조,연와조,1000,단독주택,주택(5가구),10,(철근)콘크리트,스라브,0,5,9.7,3,1,0,0,0,0,0,0,0,0,0,1,15.12,0,0,19920121,19920227,19921203,,,,,,0,,0,0,,0,,0,20220909,0,,매산동,1
4444,경기도 수원시 팔달구 매산로3가 77-6번지,41115,13600,0,77,6,10841188032,1,일반,2,일반건축물,경기도 수원시 팔달구 효원로 54-5 (매산로3가),,,,,0,4.11E+11,13603,0,54,5,,0,주건축물,314,113.79,36.24,329.49,303.48,96.65,11,벽돌구조,연와조,1000,단독주택,주택(6가구),10,(철근)콘크리트,스라브,0,6,11,3,1,0,0,0,0,0,0,0,0,0,0,0,2,23,19920602,19920622,19921207,,,,,,0,,0,0,,0,,0,20220909,0,,매산동,2
4450,경기도 수원시 팔달구 매산로3가 77-13번지,41115,13600,0,77,13,10841169457,1,일반,2,일반건축물,경기도 수원시 팔달구 효원로 54-11 (매산로3가),,,,,0,4.11E+11,13603,0,54,11,,0,주건축물,268,199.08,74.28,483.34,483.34,180.35,11,벽돌구조,조적조(적연와),1000,단독주택,"근린생활시설, 다가구주택(17가구)",10,(철근)콘크리트,스라브,0,17,9.4,3,0,0,0,0,0,0,0,0,0,0,0,0,3,34.5,19951218,19960910,19970513,,,,,,1,,0,0,,0,,0,20220909,0,,매산동,3
4467,경기도 수원시 팔달구 매산로3가 79-5번지,41115,13600,0,79,5,10841179038,1,일반,2,일반건축물,경기도 수원시 팔달구 매산로52번길 13-4 (매산로3가),,,,,0,4.11E+11,13602,0,13,4,,0,주건축물,195,158.4,81.23,491.98,409.2,209.85,21,철근콘크리트구조,라멘조 및 조적조,1000,단독주택,근생 및 주택,10,(철근)콘크리트,평 스라브,0,4,10.3,3,1,0,0,0,0,0,0,0,0,0,4,60,0,0,19960426,19960508,19970114,,,,,,0,,0,0,,0,,0,20220909,0,,매산동,4
4471,경기도 수원시 팔달구 매산로3가 79-11번지,41115,13600,0,79,11,10841173588,1,일반,2,일반건축물,경기도 수원시 팔달구 매산로52번길 16 (매산로3가),,,,,0,4.11E+11,13602,0,16,0,,0,주건축물,218,175.92,80.7,494.4,494.4,226.79,21,철근콘크리트구조,철근콘크리트조,1000,단독주택,"다가구주택(7가구), 근린생활시설",10,(철근)콘크리트,평스라브,0,7,11.5,3,0,0,0,0,0,0,0,0,0,0,4,49.98,0,0,19980130,19980425,19980826,,,,,,2,,0,0,,0,,0,20220909,0,,매산동,4
4472,경기도 수원시 팔달구 매산로3가 79-12번지,41115,13600,0,79,12,10841172221,1,일반,2,일반건축물,경기도 수원시 팔달구 매산로52번길 14-7 (매산로3가),,,,,0,4.11E+11,13602,0,14,7,,0,주건축물,128,83.13,64.95,133.2,133.2,104.06,11,벽돌구조,연와조,1000,단독주택,다가구주택(2가구),10,(철근)콘크리트,스라브,0,2,8.3,2,0,0,0,0,0,0,0,0,0,0,0,0,1,11.5,19980420,19980427,19980702,,,,,,0,,0,0,,0,,0,20220909,0,,매산동,1
4475,경기도 수원시 팔달구 매산로3가 79-16번지,41115,13600,0,79,16,10841178376,1,일반,2,일반건축물,경기도 수원시 팔달구 매산로52번길 14-13 (매산로3가),,,,,0,4.11E+11,13602,0,14,13,,0,주건축물,126,74.86,59.41,197.46,129.78,103,11,벽돌구조,연와조,1000,단독주택,다가구주택(5가구),10,(철근)콘크리트,스라브,0,5,7.9,2,1,0,0,0,0,0,0,0,0,0,0,0,1,11.5,19970104,19971013,19980311,,,,,,0,,0,0,,0,,0,20220909,0,,매산동,1
4476,경기도 수원시 팔달구 매산로3가 80-4번지,41115,13600,0,80,4,10841170984,1,일반,2,일반건축물,경기도 수원시 팔달구 효원로60번길 24-8 (매산로3가),,,,,0,4.11E+11,13601,0,24,8,,0,주건축물,164,97.8,59.63,270.9,179.22,109.28,11,벽돌구조,연와조,1000,단독주택,주택(5가구),10,(철근)콘크리트,스라브,0,5,7.9,2,1,0,0,0,0,0,0,0,0,0,0,0,1,11.5,19920814,19920818,19921116,,,,,,0,,0,0,,0,,0,20220909,0,,매산동,1
4477,경기도 수원시 팔달구 매산로3가 80-5번지,41115,13600,0,80,5,10841177469,1,일반,2,일반건축물,경기도 수원시 팔달구 효원로60번길 24-10 (매산로3가),,,,,0,4.11E+11,13601,0,24,10,,0,주건축물,162,96.63,59.65,283.08,189.75,117.13,11,벽돌구조,연와조,1000,단독주택,주택(5가구),10,(철근)콘크리트,스라브,0,5,7.9,2,1,0,0,0,0,0,0,0,0,0,0,0,1,11.5,19920814,19920818,19921116,,,,,,0,,0,0,,0,,0,20220909,0,,매산동,1
4478,경기도 수원시 팔달구 매산로3가 80-6번지,41115,13600,0,80,6,10841173887,1,일반,2,일반건축물,경기도 수원시 팔달구 효원로60번길 24-12 (매산로3가),,,,,0,4.11E+11,13601,0,24,12,,0,주건축물,160,95.76,59.85,243.36,243.36,152.1,21,철근콘크리트구조,철근콘크리트조,1000,단독주택,단독주택,10,(철근)콘크리트,스라브,0,1,9.4,3,0,0,0,0,0,0,0,0,0,0,0,0,2,23,20011204,20020221,20020510,,,,,,0,,0,0,,0,,0,20220909,0,,매산동,2
4479,경기도 수원시 팔달구 매산로3가 80-8번지,41115,13600,0,80,8,10841184996,1,일반,2,일반건축물,경기도 수원시 팔달구 효원로60번길 24-4 (매산로3가),,,,,0,4.11E+11,13601,0,24,4,,0,주건축물,186,108.64,58.41,298.32,196.26,105.52,11,벽돌구조,연와조,1000,단독주택,다가구주택,10,(철근)콘크리트,스라브,0,5,8.23,2,1,0,0,0,0,0,0,0,0,0,0,0,1,11.5,19930402,19930517,19930921,,,,,,0,,0,0,,0,,0,20220909,0,,매산동,1
4480,경기도 수원시 팔달구 매산로3가 80-9번지,41115,13600,0,80,9,10841169847,1,일반,2,일반건축물,경기도 수원시 팔달구 효원로60번길 24-2 (매산로3가),,,,,0,4.11E+11,13601,0,24,2,,0,주건축물,189,109.05,57.7,294.81,193.26,102.25,11,벽돌구조,연와조,1000,단독주택,다가구주택(5가구),10,(철근)콘크리트,스라브,0,5,7.9,2,1,0,0,0,0,0,0,0,0,0,0,0,1,11.5,19910722,19910806,19920623,,,,,,0,,0,0,,0,,0,20220909,0,,매산동,1
4481,경기도 수원시 팔달구 매산로3가 80-10번지,41115,13600,0,80,10,10841172087,1,일반,2,일반건축물,경기도 수원시 팔달구 효원로60번길 22 (매산로3가),,,,,0,4.11E+11,13601,0,22,0,,0,주건축물,274,147.48,53.82,416.8,416.8,152.12,21,철근콘크리트구조,철근콘크리트조,1000,단독주택,단독주택,10,(철근)콘크리트,스라브,0,1,9.7,3,0,0,0,0,0,0,0,0,0,0,0,0,3,34.5,20011227,20020215,20020823,,,,,,0,,0,0,,0,,0,20220909,0,,매산동,3
4488,경기도 수원시 팔달구 매산로3가 81-6번지,41115,13600,0,81,6,1.08E+13,1,일반,2,일반건축물,경기도 수원시 팔달구 효원로60번길 15 (매산로3가),매산동 환경관리원 쉼터,,,,0,4.11E+11,13601,0,15,,,0,주건축물,230,136.61,59.4,134.57,134.57,58.51,32,경량철골구조,경량철골구조,4000,제2종근린생활시설,제2종근린생활시설(휴게실),90,기타지붕,샌드위치패널,0,0,5.15,1,0,0,0,0,0,134.57,0,0,0,0,0,0,1,12.5,20190712,20190712,20190927,2019,3770030,건축과,5200,공용건축물,0,,0,0,,0,,0,20220909,0,,매산동,1
4503,경기도 수원시 팔달구 매산로3가 82-8번지,41115,13600,0,82,8,1.08E+13,1,일반,2,일반건축물,경기도 수원시 팔달구 효원로60번길 11 (매산로3가),,,,,0,4.11E+11,13601,0,11,0,B동,0,주건축물,0,18.22,0,18.22,18.22,0,32,경량철골구조,경량철골구조,1000,단독주택,주택(주차장),90,기타지붕,기타지붕,0,0,2.6,1,0,0,0,0,0,18.22,0,0,0,0,1,18.22,0,0,20160601,20160607,20160701,,,,,,0,,0,0,,0,,0,20220909,0,,매산동,1
4504,경기도 수원시 팔달구 매산로3가 82-12번지,41115,13600,0,82,12,10841174940,1,일반,2,일반건축물,경기도 수원시 팔달구 효원로60번길 17 (매산로3가),,,,,0,4.11E+11,13601,0,17,,,0,주건축물,270,151.82,56.23,347.58,347.58,128.73,11,벽돌구조,연와조,1000,단독주택,주택9가구,10,(철근)콘크리트,스라브,0,9,9.9,3,0,0,0,0,0,0,0,0,0,0,0,0,2,23,19960328,19960400,19960405,,,,,,0,,0,0,,0,,0,20220909,0,,매산동,2
4510,경기도 수원시 팔달구 매산로3가 83-6번지,41115,13600,0,83,6,10841178031,1,일반,2,일반건축물,경기도 수원시 팔달구 효원로60번길 7-6 (매산로3가),,,,,0,4.11E+11,13601,0,7,6,,0,주건축물,157.39,91.86,58.36,269.64,254.25,161.54,21,철근콘크리트구조,철근콘크리트조,1000,단독주택,다가구주택(5가구),10,(철근)콘크리트,평스라브,0,5,9.8,3,0,0,0,0,0,0,0,0,0,0,1,15.39,1,11.5,19950323,19950407,19951101,,,,,,0,,0,0,,0,,0,20220909,0,,매산동,2
4511,경기도 수원시 팔달구 매산로3가 84-1번지,41115,13600,0,84,1,1.08E+13,1,일반,2,일반건축물,경기도 수원시 팔달구 세류로83번길 36-11 (매산로3가),매산동커뮤니티센터,,,,0,4.11E+11,13601,0,36,11,,0,주건축물,425,172.365,40.56,430.729,430.729,101.35,21,철근콘크리트구조,철근콘크리트구조,3000,제1종근린생활시설,"노인복지시설,제1종근린생활시설(마을공동시설)",10,(철근)콘크리트,철근콘크리트(평슬라브),0,0,11.4,3,0,1,0,0,0,0,0,0,0,0,0,0,2,28,20180308,20180713,20190402,2018,3770030,건축과,5200,공용건축물,0,,0,0,,0,,0,20220909,1,VII-0.176,매산동,2
4519,경기도 수원시 팔달구 매산로3가 86-5번지,41115,13600,0,86,5,1.08E+13,1,일반,2,일반건축물,경기도 수원시 팔달구 세류로83번길 36-14 (매산로3가),,,,,0,4.11E+11,13601,0,36,14,주건축물제1동,0,주건축물,267,159.46,59.72,508.475,460.925,172.63,21,철근콘크리트구조,철근콘크리트구조,1000,단독주택,"단독주택,근린생활시설",10,(철근)콘크리트,(철근)콘크리트,0,8,14.6,4,0,1,0,0,0,508.475,0,0,0,0,0,0,8,92,20180612,20180723,20181205,2018,3770030,건축과,1101,신축허가,1,,0,0,,0,,0,20220909,1,"2/3*0.22*1*1.46=0.214133, (Ⅶ 등급)",매산동,8
4521,경기도 수원시 팔달구 매산로3가 87-7번지,41115,13600,0,87,7,1.08E+13,1,일반,2,일반건축물,경기도 수원시 팔달구 세류로83번길 36-6 (매산로3가),,,,,0,4.11E+11,13601,0,36,6,,0,주건축물,161,93.99,58.38,311.6,311.6,193.54,21,철근콘크리트구조,철근콘크리트구조,1000,단독주택,다가구주택,10,(철근)콘크리트,(철근)콘크리트,0,5,12.7,4,0,0,0,0,0,311.6,0,0,0,0,5,57.5,0,0,20160906,20161209,20171017,2016,3770030,건축과,1101,신축허가,1,,0,0,,0,,0,20220909,1,,매산동,5
4524,경기도 수원시 팔달구 매산로3가 90-3번지,41115,13600,0,90,3,1.08E+13,1,일반,2,일반건축물,경기도 수원시 팔달구 세류로83번길 29 (매산로3가),,,,,0,4.11E+11,13601,0,29,0,주건축물제1동,0,주건축물,334,200.24,59.95,507.43,507.43,151.93,21,철근콘크리트구조,철근콘크리트구조,1000,단독주택,단독주택,10,(철근)콘크리트,(철근)콘크리트,0,10,13.51,4,0,0,0,0,0,507.43,0,0,0,0,0,0,11,122.2,20190403,20190501,20200117,2019,3770030,건축과,1101,신축허가,0,,0,0,,0,,0,20220909,1,VII - 0.1699,매산동,11
4530,경기도 수원시 팔달구 매산로3가 92-5번지,41115,13600,0,92,5,10841187171,1,일반,2,일반건축물,경기도 수원시 팔달구 세류로83번길 38 (매산로3가),,,,,0,4.11E+11,13601,0,38,,,0,주건축물,145,70.44,48.58,128.4,128.4,88.55,31,일반철골구조,"일반철골구조, 경량철골구조",1000,단독주택,"단독주택,근린생활시설",90,기타지붕,기타지붕,0,1,7.4,2,0,0,0,0,0,0,0,0,0,0,0,0,1,12.5,20020403,20020417,20030225,,,,,,0,,0,0,,0,,0,20220909,0,,매산동,1
4541,경기도 수원시 팔달구 매산로3가 94-21번지,41115,13600,0,94,21,1.08E+13,1,일반,2,일반건축물,경기도 수원시 팔달구 매산로46번길 41-4 (매산로3가),,,,,0,4.11E+11,13602,0,41,4,주건축물제1동,0,주건축물,287,169.48,59.05,506.06,506.06,176.33,21,철근콘크리트구조,철근콘크리트구조,1000,단독주택,단독주택(다가구주택),10,(철근)콘크리트,(철근)콘크리트,0,10,14.6,4,0,0,0,0,0,506.06,0,0,0,0,8,89.7,2,25,20180904,20190320,20190927,2018,3770030,건축과,1101,신축허가,0,,0,0,,0,,0,20220909,1,Ⅶ-0.199g,매산동,10
4548,경기도 수원시 팔달구 매산로3가 94-33번지,41115,13600,0,94,33,1.08E+13,1,일반,2,일반건축물,경기도 수원시 팔달구 매산로46번길 37 (매산로3가),,,,,0,4.11E+11,13602,0,37,0,,0,주건축물,133,75.07,56.44,207.88,207.88,156.3,21,철근콘크리트구조,철근콘크리트구조,1000,단독주택,단독주택(다가구주택),10,(철근)콘크리트,(철근)콘크리트,0,3,12.8,4,0,0,0,0,0,207.88,0,0,0,0,3,46.42,0,0,20180518,20180611,20190814,2018,3770030,건축과,1101,신축허가,0,,0,0,,0,,0,20220909,1,Ⅶ-0.170g,매산동,3
4549,경기도 수원시 팔달구 매산로3가 94-36번지,41115,13600,0,94,36,10841175801,1,일반,2,일반건축물,경기도 수원시 팔달구 매산로46번길 45 (매산로3가),,,,,0,4.11E+11,13602,0,45,0,,0,주건축물,269,160.58,59.7,589.2,438.72,163.09,21,철근콘크리트구조,철근콘크리트조,1000,단독주택,단독주택,10,(철근)콘크리트,스라브,0,1,10.1,3,1,0,0,0,0,0,0,0,0,0,0,0,5,57.5,20020411,20020614,20021203,,,,,,0,,0,0,,0,,0,20220909,0,,매산동,5
4551,경기도 수원시 팔달구 매산로3가 94-40번지,41115,13600,0,94,40,1.08E+13,1,일반,2,일반건축물,경기도 수원시 팔달구 갓매산로26번길 18-4 (매산로3가),,,,,0,4.11E+11,13602,0,18,4,,0,주건축물,143,78.55,54.93,78.55,78.55,54.93,32,경량철골구조,경량철골구조,1000,단독주택,단독주택,90,기타지붕,판넬 경사지붕,0,1,5.35,1,0,0,0,0,0,78.55,0,0,0,0,0,0,1,12,20130927,20131018,20131128,2013,3770030,건축과,1201,신축신고,0,,0,0,,0,,0,20220909,0,,매산동,1
4553,경기도 수원시 팔달구 매산로3가 94-42번지,41115,13600,0,94,42,1.08E+13,1,일반,2,일반건축물,경기도 수원시 팔달구 매산로46번길 35 (매산로3가),,,,,1,4.11E+11,13602,0,35,0,주건축물제1동,0,주건축물,170,101.4,59.65,299.26,299.26,176.04,21,철근콘크리트구조,철근콘크리트구조,1000,단독주택,단독주택,10,(철근)콘크리트,(철근)콘크리트,0,5,11.6,4,0,0,0,0,0,299.26,0,0,0,0,5,57.5,0,0,20161215,20170309,20170907,2016,3770030,건축과,1101,신축허가,0,,0,0,,0,,0,20220909,0,,매산동,5
4554,경기도 수원시 팔달구 매산로3가 94-43번지,41115,13600,0,94,43,1.08E+13,1,일반,2,일반건축물,경기도 수원시 팔달구 매산로46번길 33 (매산로3가),,,,,0,4.11E+11,13602,0,33,0,,0,주건축물,139,81.97,58.97,199.19,199.19,143.3,21,철근콘크리트구조,철근콘크리트구조,1000,단독주택,단독주택(다가구주택-3가구),10,(철근)콘크리트,(철근)콘크리트(슬래브),0,3,11.75,4,0,0,0,0,0,199.19,0,0,0,0,4,46,0,0,20130510,20130806,20131223,2013,3770030,건축과,1101,신축허가,0,,0,0,,0,,0,20220909,0,,매산동,4
